FY of Arrival,CY of Arrival,CY of birth,Age at Arrival,Gender,Country of Birth,Arrival From,Nativity/Culture
2013,2012,1956,57,F,BM,MY,KA
2013,2013,1962,51,M,BM,TH,BM
2013,2012,1973,39,M,BM,MY,CN
2013,2012,1984,28,F,BM,MY,CN
2013,2012,1995,18,M,BM,MY,CN
2013,2012,1963,49,M,BM,MY,CN
2013,2012,1964,48,F,BM,MY,CN
2013,2012,1992,21,M,BM,MY,CN
2013,2012,1995,18,M,BM,MY,CN
2013,2012,2000,12,M,BM,MY,CN
2013,2013,1971,42,F,BM,TH,BM
2013,2012,1967,46,F,BM,TH,KA
2013,2012,1972,40,M,BM,MY,CN
2013,2012,1978,35,M,BM,TH,KA
2013,2012,1976,37,F,BM,TH,BM
2013,2012,1975,38,F,BM,TH,BM
2013,2012,1969,43,M,BM,TH,KA
2013,2012,1975,38,F,BM,TH,KA
2013,2012,1996,17,M,BM,TH,KA
2013,2012,1961,52,M,BM,MY,RG
2013,2012,1968,45,M,BM,MY,RG
2013,2012,1969,44,F,BM,MY,BM
2013,2012,1982,31,M,BM,TH,KA
2013,2012,1985,28,F,BM,TH,KA
2013,2012,1942,71,F,BM,TH,KA
2013,2012,1992,21,M,BM,TH,KA
2013,2012,1988,24,F,BM,TH,KA
2013,2012,1980,33,F,BM,MY,KA
2013,2012,1985,27,M,BM,MY,CN
2013,2012,1984,28,F,BM,MY,KA
2013,2012,2005,7,F,BM,MY,KA
2013,2012,2010,2,M,BM,MY,KA
2013,2012,1992,21,F,BM,TH,KA
2013,2012,1988,25,M,BM,TH,KA
2013,2013,1978,34,M,BM,TH,BM
2013,2013,1993,20,M,BM,TH,KA
2013,2013,1972,40,M,BM,MY,CN
2013,2013,1971,42,M,BM,MY,AK
2013,2013,1988,24,M,BM,MY,CN
2013,2013,1979,34,M,BM,MY,KC
2013,2013,1984,29,F,BM,MY,KC
2013,2013,1970,43,M,BM,MY,CN
2013,2013,1970,43,F,BM,MY,CN
2013,2013,1999,13,M,BM,MY,CN
2013,2013,2003,10,M,BM,MY,CN
2013,2013,2007,6,F,BM,MY,CN
2013,2013,1959,54,M,BM,MY,CN
2013,2013,1953,60,F,BM,MY,CN
2013,2013,1998,15,F,BM,MY,CN
2013,2013,1996,17,M,BM,MY,CN
2013,2013,1991,22,M,BM,MY,CN
2013,2012,1993,20,M,BM,MY,CN
2013,2013,1977,35,F,BM,TH,KA
2013,2013,1990,22,M,BM,MY,CN
2013,2013,1971,41,M,BM,MY,BM
2013,2013,1952,61,M,BM,MY,KRI
2013,2013,1992,21,M,BM,MY,KRI
2013,2013,1979,34,M,BM,TH,KA
2013,2013,1999,14,M,BM,TH,KA
2013,2013,2010,2,M,BM,TH,KA
2013,2013,1980,33,F,BM,TH,KA
2013,2013,1955,58,M,BM,TH,KA
2013,2013,1983,30,F,BM,TH,KA
2013,2013,1980,32,M,BM,MY,AK
2013,2013,1983,30,M,BM,TH,KA
2013,2013,1990,23,F,BM,TH,KA
2013,2013,1992,21,F,BM,TH,BM
2013,2013,1952,61,M,BM,TH,KA
2013,2013,1965,48,M,BM,MY,CN
2013,2013,1972,41,F,BM,MY,CN
2013,2013,1996,17,M,BM,MY,CN
2013,2013,1998,15,M,BM,MY,CN
2013,2013,2003,10,F,BM,MY,CN
2013,2013,2005,8,F,BM,MY,CN
2013,2013,2007,5,M,BM,MY,CN
2013,2013,1990,23,F,BM,MY,CN
2013,2013,1980,33,M,BM,MY,RG
2013,2013,1982,31,F,BM,MY,KA
2013,2013,2007,6,F,BM,MY,KA
2013,2013,2004,9,F,BM,MY,KA
2013,2013,1982,31,F,BM,MY,CN
2013,2013,1973,40,M,BM,MY,CN
2013,2013,1985,28,M,BM,MY,KC
2013,2013,1984,29,F,BM,MY,KC
2013,2013,1991,22,F,BM,TH,KA
2013,2013,1931,83,F,BM,TH,KA
2013,2013,1963,50,F,BM,TH,KA
2013,2013,1967,46,M,BM,TH,KA
2013,2013,1989,24,F,BM,TH,KA
2013,2013,1991,22,M,BM,TH,KA
2013,2013,1992,21,M,BM,TH,KA
2013,2013,1985,28,F,BM,TH,KA
2013,2013,1970,43,M,BM,MY,BM
2013,2013,1991,22,M,BM,MM,RG
2013,2013,1971,42,M,BM,TH,KA
2013,2013,1999,14,F,BM,TH,KA
2013,2013,1970,43,F,BM,TH,KA
2013,2013,1982,31,M,BM,MY,BM
2013,2013,1983,30,M,BM,TH,KA
2013,2013,1985,29,F,BM,TH,KA
2013,2013,1968,45,M,BM,TH,KA
2013,2013,1977,36,F,BM,TH,KA
2013,2013,1979,34,F,BM,MY,BM
2013,2013,1945,69,M,BM,TH,BM
2013,2013,1952,62,M,BM,TH,KA
2013,2013,1998,15,M,BM,TH,KA
2013,2013,1992,21,M,BM,TH,KA
2013,2013,1996,17,F,BM,TH,KA
2013,2013,1994,19,M,BM,TH,KA
2013,2013,1985,28,F,BM,TH,KA
2013,2013,1995,18,M,BM,MY,BM
2013,2013,1980,33,M,BM,TH,KRI
2013,2013,1985,28,F,BM,TH,KRI
2013,2013,1987,27,F,BM,TH,KRI
2013,2013,1974,40,M,BM,TH,KA
2013,2013,1978,35,F,BM,TH,KA
2013,2013,1945,69,M,BM,TH,KA
2013,2013,1952,62,F,BM,TH,MO
2013,2013,1984,29,M,BM,MY,AK
2013,2013,1957,57,M,BM,MY,RG
2013,2013,1964,50,F,BM,MY,BM
2013,2013,1978,35,F,BM,MY,CN
2013,2013,1986,28,F,BM,MY,CN
2013,2013,1981,32,M,BM,MY,CH
2013,2013,2007,7,F,BM,MY,CN
2013,2013,1989,24,M,BM,MY,CN
2013,2013,1929,84,M,BT,NP,BT
2013,2013,1936,77,F,BT,NP,BT
2013,2013,1984,29,M,BT,NP,BT
2013,2013,1981,32,F,BT,NP,BT
2013,2013,1981,32,M,BT,MY,CN
2013,2013,1990,23,M,BT,NP,BT
2013,2013,1990,23,F,BT,NP,BT
2013,2012,1943,70,F,BT,NP,BT
2013,2012,1967,46,M,BT,NP,BT
2013,2012,1969,44,F,BT,NP,BT
2013,2012,1991,22,F,BT,NP,BT
2013,2012,1990,22,M,BT,NP,BT
2013,2012,1978,35,M,BT,NP,BT
2013,2012,1985,28,F,BT,NP,BT
2013,2012,1959,53,M,BT,NP,BT
2013,2012,1958,55,M,BT,NP,BT
2013,2012,1958,55,M,BT,NP,BT
2013,2012,1981,31,M,BT,NP,BT
2013,2012,1986,27,F,BT,NP,BT
2013,2012,1955,58,F,BT,NP,BT
2013,2012,1955,58,M,BT,NP,BT
2013,2012,1988,25,M,BT,NP,BT
2013,2012,1982,31,F,BT,NP,BT
2013,2012,1988,24,M,BT,NP,BT
2013,2012,1989,24,M,BT,NP,BT
2013,2012,1990,23,M,BT,NP,BT
2013,2012,1975,38,F,BT,NP,BT
2013,2012,2000,12,F,BT,NP,BT
2013,2012,2009,4,F,BT,NP,BT
2013,2012,1966,47,M,BT,NP,BT
2013,2012,1966,47,M,BT,NP,BT
2013,2012,1972,41,F,BT,NP,BT
2013,2012,1990,23,M,BT,NP,BT
2013,2013,1974,39,F,BT,NP,BT
2013,2013,1948,65,M,BT,NP,BT
2013,2013,1977,36,M,BT,NP,BT
2013,2013,1978,35,F,BT,NP,BT
2013,2013,1982,31,M,BT,NP,BT
2013,2013,1972,41,M,BT,NP,BT
2013,2013,1980,33,F,BT,NP,BT
2013,2013,1973,40,M,BT,NP,BT
2013,2013,1983,30,M,BT,NP,BT
2013,2013,1981,32,F,BT,NP,BT
2013,2012,1946,67,M,BT,NP,BT
2013,2012,1990,23,M,BT,NP,BT
2013,2013,1983,30,M,BT,NP,BT
2013,2013,1979,34,F,BT,NP,BT
2013,2013,1980,32,M,BT,NP,BT
2013,2013,1981,32,F,BT,NP,BT
2013,2013,1925,88,F,BT,NP,BT
2013,2013,1992,21,M,BT,NP,BT
2013,2013,1969,44,F,BT,NP,BT
2013,2013,1959,54,F,BT,NP,BT
2013,2013,1964,49,M,BT,NP,BT
2013,2013,1982,30,M,BT,NP,BT
2013,2013,1984,29,F,BT,NP,BT
2013,2013,1957,56,M,BT,NP,BT
2013,2013,1957,56,F,BT,NP,BT
2013,2013,1988,25,F,BT,NP,BT
2013,2013,1967,46,M,BT,NP,BT
2013,2013,1971,42,F,BT,NP,BT
2013,2013,1986,27,M,BT,NP,BT
2013,2013,1988,25,M,BT,NP,BT
2013,2013,1989,24,F,BT,NP,BT
2013,2013,1990,23,M,BT,NP,BT
2013,2013,1952,61,F,BT,NP,BT
2013,2013,1980,33,M,BT,NP,BT
2013,2013,1970,43,M,BT,NP,BT
2013,2013,1974,39,F,BT,NP,BT
2013,2013,1985,28,F,BT,NP,BT
2013,2013,1914,99,M,BT,NP,BT
2013,2013,1964,49,M,BT,NP,BT
2013,2013,1987,26,F,BT,NP,BT
2013,2013,1970,43,M,BT,NP,BT
2013,2013,1984,29,M,BT,NP,BT
2013,2013,1987,27,M,BT,NP,BT
2013,2013,1951,63,F,BT,NP,BT
2013,2013,1953,61,M,BT,NP,BT
2013,2013,1994,19,M,BT,NP,BY
2013,2013,1991,23,F,BT,NP,BT
2013,2013,1990,24,F,BT,NP,BT
2013,2013,1985,28,M,BT,NP,BT
2013,2013,1982,31,F,BT,NP,BT
2013,2013,1987,27,M,BT,NP,BT
2013,2013,1978,36,M,BT,NP,BT
2013,2013,1987,27,F,BT,NP,BT
2013,2013,2000,13,M,BY,ET,BY
2013,2013,1981,32,F,BY,ET,BY
2013,2013,1998,15,F,BY,ET,BY
2013,2013,1967,46,M,BY,ET,BY
2013,2013,2004,8,F,BY,ET,BY
2013,2013,1995,17,M,BY,ET,BY
2013,2013,2002,10,F,BY,MI,BY
2013,2013,1979,33,F,BY,MI,BY
2013,2013,1999,13,M,BY,MI,BY
2013,2013,2001,12,M,BY,MI,BY
2013,2013,2002,11,F,BY,MI,BY
2013,2013,2003,10,F,BY,MI,BY
2013,2013,2005,8,M,BY,MI,BY
2013,2013,2006,7,F,BY,MI,BY
2013,2013,1996,17,M,BY,KE,BY
2013,2012,1978,35,F,CD,EG,CD
2013,2013,1976,37,M,CD,TH,CE
2013,2013,1990,23,M,CD,TS,CD
2013,2013,1986,27,M,CE,TH,CE
2013,2013,2006,6,F,CE,TH,CE
2013,2013,2004,8,M,CE,TH,CE
2013,2013,2004,8,M,CE,TH,CE
2013,2013,2002,11,F,CE,TH,CE
2013,2013,1982,31,F,CE,TH,CE
2013,2013,1972,41,M,CE,TH,CE
2013,2013,1987,26,F,CE,TH,CE
2013,2013,1997,16,F,CE,CE,CE
2013,2013,1958,55,F,CE,CE,CE
2013,2013,1965,48,M,CE,TH,CE
2013,2013,2002,11,F,CE,TH,CE
2013,2013,1976,37,F,CE,TH,CE
2013,2013,2006,7,M,CE,TH,CE
2013,2013,1996,17,F,CG,GB,CG
2013,2013,2000,13,M,CG,GB,CG
2013,2013,2002,11,M,CG,CG,DC
2013,2013,2004,9,M,CG,CG,DC
2013,2013,2007,6,M,CG,CG,DC
2013,2013,1959,54,M,CG,CG,DC
2013,2013,1969,44,M,CH,MY,CH
2013,2013,1992,21,F,CO,CO,CO
2013,2013,1996,17,M,CO,CO,CO
2013,2012,1975,37,M,CU,CU,CU
2013,2012,1973,39,M,CU,CU,CU
2013,2012,1969,43,F,CU,CU,CU
2013,2012,1999,14,F,CU,CU,CU
2013,2012,2006,6,M,CU,CU,CU
2013,2013,1973,40,M,CU,CU,CU
2013,2013,1978,35,F,CU,CU,CU
2013,2013,1975,38,M,CU,CU,CU
2013,2012,1989,23,M,DC,UG,DC
2013,2012,1985,28,F,DC,UG,DC
2013,2012,2010,2,M,DC,UG,DC
2013,2012,1999,14,F,DC,UG,DC
2013,2013,1995,18,M,DC,UG,DC
2013,2013,1973,40,F,DC,UG,DC
2013,2013,2003,10,F,DC,UG,DC
2013,2012,2000,13,M,DC,UG,DC
2013,2013,1986,26,F,DC,UG,DC
2013,2013,1978,35,F,DC,UG,DC
2013,2013,1999,14,M,DC,UG,DC
2013,2013,2002,11,M,DC,UG,DC
2013,2013,1981,32,F,DC,TZ,DC
2013,2013,2000,13,F,DC,TZ,DC
2013,2013,1995,17,M,DC,KE,DC
2013,2013,1987,27,F,DC,BC,DC
2013,2013,1986,27,M,DC,BC,DC
2013,2013,1996,17,M,DC,BC,DC
2013,2013,1995,17,F,DJ,DJ,SO
2013,2013,2011,2,F,DJ,DJ,SO
2013,2013,1999,14,F,DJ,DJ,SO
2013,2013,2008,5,F,DJ,DJ,SO
2013,2013,1997,16,M,DJ,DJ,SO
2013,2013,2001,11,F,DJ,DJ,SO
2013,2013,2006,7,F,DJ,DJ,SO
2013,2013,1995,18,M,DJ,DJ,SO
2013,2013,1999,13,F,DJ,DJ,SO
2013,2013,2002,11,M,DJ,DJ,SO
2013,2013,2005,8,M,DJ,DJ,SO
2013,2013,2007,5,F,DJ,DJ,SO
2013,2012,2008,4,F,EG,EG,SO
2013,2013,1979,34,M,EG,SU,
2013,2013,2008,5,M,EG,EG,IZ
2013,2013,2009,4,M,EG,EG,IZ
2013,2013,2002,11,F,EG,EG,SO
2013,2013,2005,8,F,EG,EG,SO
2013,2013,2009,4,F,EG,EG,SO
2013,2013,2007,6,M,EG,EG,IZ
2013,2012,2002,11,M,ER,ET,ER
2013,2012,1999,14,F,ER,ET,ER
2013,2012,1997,16,F,ER,ET,ER
2013,2012,1984,29,M,ER,ET,ER
